data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,nuovi_ricoverati_con_sintomi,nuovi_terapia_intensiva,nuovi_totale_ospedalizzati,nuovi_isolamento_domiciliare,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_totale_casi,nuovi_tamponi
2020-03-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,736,132,868,483,1351,192,229,143,171,1665,4995,null,,,138,3,141,51,18,19,229,691
2020-03-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,761,133,894,659,1553,202,259,159,212,1924,5538,null,,,25,1,26,176,16,41,259,543
2020-03-24T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,803,147,950,742,1692,139,192,193,231,2116,5992,null,,,42,14,56,83,34,19,192,454
2020-03-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,927,147,1074,752,1826,134,189,225,254,2305,6602,null,,,124,0,124,10,32,23,189,610
2020-03-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,998,154,1152,875,2027,201,262,260,280,2567,7304,null,,,71,7,78,123,35,26,262,702
2020-03-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1023,157,1180,880,2060,33,129,305,331,2696,7804,null,,,25,3,28,5,45,51,129,500
2020-03-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1031,167,1198,888,2086,26,126,378,358,2822,8177,null,,,8,10,18,8,73,27,126,373
2020-03-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1077,166,1243,1036,2279,193,254,420,377,3076,9100,null,,,46,-1,45,148,42,19,254,923
2020-03-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1142,175,1317,1066,2383,104,141,437,397,3217,9677,null,,,65,9,74,30,17,20,141,577
2020-03-31T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1153,179,1332,1176,2508,125,199,480,428,3416,10376,null,,,11,4,15,110,43,31,199,699
2020-04-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1114,179,1293,1352,2645,137,244,555,460,3660,11334,null,,,-39,0,-39,176,75,32,244,958
2020-04-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1120,172,1292,1368,2660,15,122,634,488,3782,12069,null,,,6,-7,-1,16,79,28,122,735
2020-04-03T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1147,173,1320,1426,2746,86,183,700,519,3965,12934,null,,,27,1,28,58,66,31,183,865
2020-04-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1121,169,1290,1604,2894,148,238,767,542,4203,14087,null,,,-26,-4,-30,178,67,23,238,1153
2020-04-05T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1126,165,1291,1802,3093,199,246,800,556,4449,15047,null,,,5,-4,1,198,33,14,246,960
2020-04-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1141,162,1303,1814,3117,24,100,837,595,4549,15533,null,,,15,-3,12,12,37,39,100,486
2020-04-07T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1090,156,1246,1966,3212,95,208,925,620,4757,16579,null,,,-51,-6,-57,152,88,25,208,1046
2020-04-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1109,153,1262,1983,3245,33,149,1007,654,4906,17521,null,,,19,-3,16,17,82,34,149,942
2020-04-09T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1103,154,1257,1996,3253,8,114,1085,682,5020,18446,null,,,-6,1,-5,13,78,28,114,925
2020-04-10T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1076,151,1227,2074,3301,48,171,1181,709,5191,19514,null,,,-27,-3,-30,78,96,27,171,1068
2020-04-11T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1003,146,1149,2184,3333,32,185,1309,734,5376,20888,null,,,-73,-5,-78,110,128,25,185,1374
2020-04-12T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1032,144,1176,2157,3333,0,118,1412,749,5494,21983,null,,,29,-2,27,-27,103,15,118,1095
2020-04-13T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1088,138,1226,2139,3365,32,102,1471,760,5596,23129,null,,,56,-6,50,-18,59,11,102,1146
2020-04-14T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,967,133,1100,2366,3466,101,212,1549,793,5808,24446,null,,,-121,-5,-126,227,78,33,212,1317
2020-04-15T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,959,120,1079,2385,3464,-2,128,1665,807,5936,25793,null,,,-8,-13,-21,19,116,14,128,1347
2020-04-16T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,957,103,1060,2377,3437,-27,103,1774,828,6039,26945,null,,,-2,-17,-19,-8,109,21,103,1152
2020-04-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,897,105,1002,2457,3459,22,149,1863,866,6188,28181,null,,,-60,2,-58,80,89,38,149,1236
2020-04-18T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,901,105,1006,2406,3412,-47,113,1992,897,6301,29322,null,,,4,0,4,-51,129,31,113,1141
2020-04-19T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,885,101,986,2504,3490,78,227,2110,928,6528,31551,21103,,,-16,-4,-20,98,118,31,227,2229
2020-04-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,878,102,980,2516,3496,6,141,2216,957,6669,33007,21979,,,-7,1,-6,12,106,29,141,1456
2020-04-21T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,914,94,1008,2455,3463,-33,95,2311,990,6764,34186,22670,,,36,-8,28,-61,95,33,95,1179
2020-04-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,860,92,952,2524,3476,13,154,2420,1022,6918,35990,23756,,,-54,-2,-56,69,109,32,154,1804
2020-04-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,783,91,874,2592,3466,-10,131,2536,1047,7049,37842,25045,,,-77,-1,-78,68,116,25,131,1852
2020-04-24T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,760,87,847,2590,3437,-29,124,2660,1076,7173,39563,26040,,,-23,-4,-27,-2,124,29,124,1721
2020-04-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,759,83,842,2591,3433,-4,128,2775,1093,7301,41125,26898,,,-1,-4,-5,1,115,17,128,1562
2020-04-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,748,82,830,2650,3480,47,187,2894,1114,7488,42607,27852,,,-11,-1,-12,59,119,21,187,1482
2020-04-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,754,83,837,2743,3580,100,154,2934,1128,7642,44039,28739,,,6,1,7,93,40,14,154,1432
2020-04-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,718,81,799,2772,3571,-9,130,3060,1141,7772,45719,29794,,,-36,-2,-38,29,126,13,130,1680
2020-04-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,697,70,767,2809,3576,5,117,3161,1152,7889,47220,30669,,,-21,-11,-32,37,101,11,117,1501
2020-04-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,676,69,745,2806,3551,-25,104,3275,1167,7993,48762,31520,,,-21,-1,-22,-3,114,15,104,1542
2020-05-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,666,68,734,2784,3518,-33,133,3424,1184,8126,51199,32794,,,-10,-1,-11,-22,149,17,133,2437
2020-05-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,647,68,715,2883,3598,80,186,3519,1195,8312,53202,34037,,,-19,0,-19,99,95,11,186,2003
2020-02-24T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,10,2,12,6,18,0,18,0,0,18,148,null,,,0,0,0,0,0,0,0,0
2020-02-25T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,15,2,17,9,26,8,8,0,0,26,391,null,,,15,2,17,9,0,0,26,391
2020-02-26T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,20,3,23,23,46,20,21,0,1,47,577,null,,,5,1,6,14,0,1,21,186
2020-02-27T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,36,6,42,54,96,50,50,0,1,97,1033,null,,,16,3,19,31,0,0,50,456
2020-02-28T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,56,6,62,81,143,47,48,0,2,145,1277,null,,,20,0,20,27,0,1,48,244
2020-02-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,86,11,97,116,213,70,72,0,4,217,1550,null,,,30,5,35,35,0,2,72,273
2020-03-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,127,13,140,137,277,64,68,0,8,285,1795,null,,,41,2,43,21,0,4,68,245
2020-03-02T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,148,16,164,160,324,47,50,0,11,335,1973,null,,,21,3,24,23,0,3,50,178
2020-03-03T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,187,24,211,187,398,74,85,4,18,420,2012,null,,,39,8,47,27,4,7,85,39
2020-03-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,256,26,282,234,516,118,124,6,22,544,2500,null,,,69,2,71,47,2,4,124,488
2020-03-05T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,327,32,359,299,658,142,154,10,30,698,2884,null,,,71,6,77,65,4,8,154,384
2020-03-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,397,53,450,366,816,158,172,17,37,870,3136,null,,,70,21,91,67,7,7,172,252
2020-03-07T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,464,64,528,409,937,121,140,25,48,1010,3604,null,,,67,11,78,43,8,11,140,468
2020-03-08T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,542,75,617,480,1097,160,170,27,56,1180,4344,null,,,78,11,89,71,2,8,170,740
2020-03-09T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,576,90,666,620,1286,189,206,30,70,1386,4906,null,,,34,15,49,140,3,14,206,562
2020-03-10T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,669,98,767,650,1417,131,147,31,85,1533,5494,null,,,93,8,101,30,1,15,147,588
2020-03-11T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,745,104,849,739,1588,171,206,38,113,1739,6640,null,,,76,6,82,89,7,28,206,1146
2020-03-12T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,814,112,926,832,1758,170,208,43,146,1947,7600,null,,,69,8,77,93,5,33,208,960
2020-03-13T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,942,128,1070,941,2011,253,316,51,201,2263,8787,null,,,128,16,144,109,8,55,316,1187
2020-03-14T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1076,152,1228,1121,2349,338,381,54,241,2644,10043,null,,,134,24,158,180,3,40,381,1256
2020-03-15T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1215,169,1384,1357,2741,392,449,68,284,3093,12054,null,,,139,17,156,236,14,43,449,2011
2020-03-16T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1362,197,1559,1529,3088,347,429,88,346,3522,13096,null,,,147,28,175,172,20,62,429,1042
2020-03-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1566,223,1789,1615,3404,316,409,134,393,3931,14510,null,nd-IT-0008,nd-EN-0008,204,26,230,86,46,47,409,1414
2020-03-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1784,247,2031,1884,3915,511,594,152,458,4525,15461,null,nd-IT-0011,nd-EN-0011,218,24,242,269,18,65,594,951
2020-03-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1900,260,2160,2346,4506,591,689,177,531,5214,18344,null,,,116,13,129,462,25,73,689,2883
2020-03-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2083,267,2350,2739,5089,583,754,239,640,5968,20753,null,,,183,7,190,393,62,109,754,2409
2020-03-21T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2267,265,2532,3129,5661,572,737,329,715,6705,24620,null,,,184,-2,182,390,90,75,737,3867
2020-03-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2429,269,2698,3692,6390,729,850,349,816,7555,28022,null,,,162,4,166,563,20,101,850,3402
2020-03-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2846,276,3122,4098,7220,830,980,423,892,8535,31200,null,,,417,7,424,406,74,76,980,3178
2020-03-24T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2974,291,3265,4446,7711,491,719,558,985,9254,33527,null,,,128,15,143,348,135,93,719,2327
2020-03-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3180,294,3474,4782,8256,545,800,721,1077,10054,38045,null,,,206,3,209,336,163,92,800,4518
2020-03-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3354,301,3655,5195,8850,594,762,792,1174,10816,42395,null,,,174,7,181,413,71,97,762,4350
2020-03-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3461,308,3769,5592,9361,511,772,960,1267,11588,47798,null,,,107,7,114,397,168,93,772,5403
2020-03-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3695,316,4011,5953,9964,603,795,1075,1344,12383,52991,null,,,234,8,242,361,115,77,795,5193
2020-03-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3769,333,4102,6433,10535,571,736,1141,1443,13119,52991,null,pd-IT-0008,pd-EN-0008,74,17,91,480,66,99,736,0
2020-03-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3779,351,4130,6636,10766,231,412,1227,1538,13531,50990,null,,,10,18,28,203,86,95,412,-2001
2020-03-31T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3765,353,4118,6835,10953,187,543,1477,1644,14074,54532,null,,,-14,2,-12,199,250,106,543,3542
2020-04-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3898,359,4257,7232,11489,536,713,1566,1732,14787,58457,null,,,133,6,139,397,89,88,713,3925
2020-04-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3944,366,4310,7549,11859,370,546,1663,1811,15333,60507,null,,,46,7,53,317,97,79,546,2050
2020-04-03T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3915,364,4279,7899,12178,319,599,1852,1902,15932,63682,null,,,-29,-2,-31,350,189,91,599,3175
2020-04-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3859,358,4217,8306,12523,345,608,2040,1977,16540,67075,null,,,-56,-6,-62,407,188,75,608,3393
2020-04-05T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3839,375,4214,8623,12837,314,549,2201,2051,17089,69986,null,,,-20,17,-3,317,161,74,549,2911
2020-04-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3804,372,4176,8875,13051,214,467,2397,2108,17556,72163,null,,,-35,-3,-38,252,196,57,467,2177
2020-04-07T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3750,366,4116,8932,13048,-3,269,2597,2180,17825,75191,null,,,-54,-6,-60,57,200,72,269,3028
2020-04-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3769,361,4130,8980,13110,62,409,2890,2234,18234,78367,null,,,19,-5,14,48,293,54,409,3176
2020-04-09T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3722,355,4077,9181,13258,148,443,3103,2316,18677,81715,null,,,-47,-6,-53,201,213,82,443,3348
2020-04-10T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3596,349,3945,9405,13350,92,451,3381,2397,19128,85884,null,,,-126,-6,-132,224,278,81,451,4169
2020-04-11T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3530,341,3871,9624,13495,145,507,3659,2481,19635,91759,null,,,-66,-8,-74,219,278,84,507,5875
2020-04-12T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3491,335,3826,9846,13672,177,463,3862,2564,20098,96704,null,,,-39,-6,-45,222,203,83,463,4945
2020-04-13T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3490,331,3821,9997,13818,146,342,4007,2615,20440,99047,null,,,-1,-4,-5,151,145,51,342,2343
2020-04-14T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3473,328,3801,9977,13778,-40,312,4269,2705,20752,101896,null,,,-17,-3,-20,-20,262,90,312,2849
2020-04-15T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3388,325,3713,9864,13577,-201,277,4664,2788,21029,106149,null,,,-85,-3,-88,-113,395,83,277,4253
2020-04-16T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3360,316,3676,9987,13663,86,457,4980,2843,21486,112105,null,,,-28,-9,-37,123,316,55,457,5956
2020-04-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3330,309,3639,9946,13585,-78,348,5346,2903,21834,116826,null,,,-30,-7,-37,-41,366,60,348,4721
2020-04-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3234,296,3530,10054,13584,-1,350,5635,2965,22184,121220,null,,,-96,-13,-109,108,289,62,350,4394
2020-04-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3166,289,3455,10097,13552,-32,376,5985,3023,22560,124916,88776,,,-68,-7,-75,43,350,58,376,3696
2020-04-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3144,283,3427,10095,13522,-30,307,6266,3079,22867,129530,90894,,,-22,-6,-28,-2,281,56,307,4614
2020-04-21T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3045,282,3327,9917,13244,-278,225,6701,3147,23092,134878,93367,,,-99,-1,-100,-178,435,68,225,5348
2020-04-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2964,282,3246,9838,13084,-160,342,7146,3204,23434,140874,96824,,,-81,0,-81,-79,445,57,342,5996
2020-04-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2889,266,3155,9690,12845,-239,289,7609,3269,23723,146146,99714,,,-75,-16,-91,-148,463,65,289,5272
2020-04-24T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2807,264,3071,9438,12509,-336,247,8158,3303,23970,151505,102495,,,-82,-2,-84,-252,549,34,247,5359
2020-04-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2718,246,2964,9383,12347,-162,239,8515,3347,24209,156883,105628,,,-89,-18,-107,-55,357,44,239,5378
2020-04-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2695,245,2940,9401,12341,-6,241,8723,3386,24450,161928,109192,,,-23,-1,-24,18,208,39,241,5045
2020-04-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2640,247,2887,9338,12225,-116,212,9006,3431,24662,164979,111041,,,-55,2,-53,-63,283,45,212,3051
2020-04-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2574,228,2802,9201,12003,-222,252,9439,3472,24914,172589,116624,,,-66,-19,-85,-137,433,41,252,7610
2020-04-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2527,226,2753,9109,11862,-141,263,9803,3512,25177,176865,118881,,,-47,-2,-49,-92,364,40,263,4276
2020-04-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2146,206,2352,7211,9563,-2299,259,12322,3551,25436,182857,122430,,,-381,-20,-401,-1898,2519,39,259,5992
2020-05-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2112,197,2309,7175,9484,-79,208,12581,3579,25644,188264,125636,,,-34,-9,-43,-36,259,28,208,5407
2020-05-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2033,196,2229,7094,9323,-161,206,12913,3614,25850,192135,128005,,,-79,-1,-80,-81,332,35,206,3871
2020-02-24T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,0,0,0,0,0,0,0,0,0,0,140,null,,,0,0,0,0,0,0,0,0
2020-02-25T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,2,2,0,0,2,296,null,,,2,0,2,0,0,0,2,296
2020-02-26T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,0,0,0,2,363,null,,,0,0,0,0,0,0,0,67
2020-02-27T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,0,0,0,2,410,null,,,0,0,0,0,0,0,0,47
2020-02-28T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,5,0,5,2,7,5,6,1,0,8,437,null,,,3,0,3,2,1,0,6,27
2020-02-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,3,10,3,3,1,0,11,531,null,,,2,0,2,1,0,0,3,94
2020-03-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,2,2,1,0,13,572,null,,,0,0,0,2,0,0,2,41
2020-03-02T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,0,0,1,0,13,613,null,,,0,0,0,0,0,0,0,41
2020-03-03T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,10,0,10,8,18,6,6,1,0,19,697,null,,,3,0,3,3,0,0,6,84
2020-03-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,15,2,17,20,37,19,19,1,0,38,776,null,,,5,2,7,12,0,0,19,79
2020-03-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,26,3,29,31,60,23,23,1,0,61,776,null,,,11,1,12,11,0,0,23,0
2020-03-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,35,5,40,38,78,18,18,1,0,79,1097,null,,,9,2,11,7,0,0,18,321
2020-03-07T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,54,7,61,51,112,34,34,1,0,113,1331,null,,,19,2,21,13,0,0,34,234
2020-03-08T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,91,7,98,67,165,53,53,1,0,166,1618,null,,,37,0,37,16,0,0,53,287
2020-03-09T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,107,9,116,90,206,41,42,1,1,208,2018,null,,,16,2,18,23,0,1,42,400
2020-03-10T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,91,40,131,129,260,54,56,3,1,264,2573,null,,,-16,31,15,39,2,0,56,555
2020-03-11T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,87,54,141,173,314,54,56,5,1,320,2804,null,,,-4,14,10,44,2,0,56,231
2020-03-12T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,100,59,159,193,352,38,44,7,5,364,3165,null,,,13,5,18,20,2,4,44,361
2020-03-13T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,134,77,211,244,455,103,106,10,5,470,4049,null,,,34,18,52,51,3,0,106,884
2020-03-14T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,160,87,247,367,614,159,160,10,6,630,4595,null,,,26,10,36,123,0,1,160,546
2020-03-15T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,175,107,282,481,763,149,151,10,8,781,5132,null,,,15,20,35,114,0,2,151,537
2020-03-16T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,175,107,282,559,841,78,85,11,14,866,5910,null,,,0,0,0,78,1,6,85,778
2020-03-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,329,143,472,552,1024,183,187,12,17,1053,6727,null,,,154,36,190,-7,1,3,187,817
2020-03-18T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,427,160,587,704,1291,267,277,17,22,1330,7606,null,,,98,17,115,152,5,5,277,879
2020-03-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,501,178,679,743,1422,131,152,22,38,1482,8873,null,,,74,18,92,39,5,16,152,1267
2020-03-20T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,601,189,790,923,1713,291,311,33,47,1793,10405,null,,,100,11,111,180,11,9,311,1532
2020-03-21T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,664,202,866,1039,1905,192,219,35,72,2012,11909,null,,,63,13,76,116,2,25,219,1504
2020-03-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,706,215,921,1223,2144,239,265,42,91,2277,13264,null,,,42,13,55,184,7,19,265,1355
2020-03-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,838,238,1076,1225,2301,157,184,51,109,2461,13851,null,,,132,23,155,2,9,18,184,587
2020-03-24T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,918,244,1162,1357,2519,218,238,51,129,2699,15701,null,,,80,6,86,132,0,20,238,1850
2020-03-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,999,251,1250,1526,2776,257,273,54,142,2972,17868,null,,,81,7,88,169,3,13,273,2167
2020-03-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1037,259,1296,1677,2973,197,254,95,158,3226,20952,null,,,38,8,46,151,41,16,254,3084
2020-03-27T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1053,274,1327,1843,3170,197,224,103,177,3450,23746,null,,,16,15,31,166,8,19,224,2794
2020-03-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1093,277,1370,2141,3511,341,367,108,198,3817,25613,null,,,40,3,43,298,5,21,367,1867
2020-03-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1111,275,1386,2400,3786,275,305,121,215,4122,27579,null,,,18,-2,16,259,13,17,305,1966
2020-03-30T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1116,279,1395,2655,4050,264,290,131,231,4412,30099,null,,,5,4,9,255,10,16,290,2520
2020-03-31T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1120,293,1413,2813,4226,176,196,138,244,4608,33165,null,,,4,14,18,158,7,13,196,3066
2020-04-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1120,297,1417,3015,4432,206,259,182,253,4867,36575,null,,,0,4,4,202,44,9,259,3410
2020-04-02T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1135,295,1430,3359,4789,357,406,216,268,5273,40724,null,,,15,-2,13,344,34,15,406,4149
2020-04-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1149,288,1437,3472,4909,120,226,300,290,5499,44460,null,,,14,-7,7,113,84,22,226,3736
2020-04-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1129,286,1415,3639,5054,145,172,310,307,5671,47886,null,,,-20,-2,-22,167,10,17,172,3426
2020-04-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1111,276,1387,3798,5185,131,176,337,325,5847,51006,null,,,-18,-10,-28,159,27,18,176,3120
2020-04-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1116,279,1395,3906,5301,116,154,350,350,6001,52849,null,,,5,3,8,108,13,25,154,1843
2020-04-07T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1087,263,1350,4077,5427,126,172,377,369,6173,56651,null,,,-29,-16,-45,171,27,19,172,3802
2020-04-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1066,260,1326,4231,5557,130,206,430,392,6379,60985,null,,,-21,-3,-24,154,53,23,206,4334
